Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,RainToday,RainTomorrow
2011-03-27,Nuriootpa,11.1,17.3,0.0,0.6,5.7,31.0,No,No
2011-03-28,Nuriootpa,11.5,23.3,0.0,1.8,11.0,37.0,No,No
2011-03-29,Nuriootpa,11.2,27.5,0.0,4.0,9.8,30.0,No,No
2011-03-30,Nuriootpa,11.4,20.1,0.0,3.6,6.6,43.0,No,No
2011-03-31,Nuriootpa,5.4,17.8,0.0,3.4,10.6,31.0,No,No
2011-05-01,Nuriootpa,12.7,16.0,0.6,2.2,0.0,33.0,No,No
2011-05-02,Nuriootpa,10.3,17.9,0.4,4.6,8.4,31.0,No,No
2011-05-04,Nuriootpa,8.0,17.4,0.0,2.4,4.8,30.0,No,No
2011-05-05,Nuriootpa,5.7,16.2,0.0,2.4,7.3,26.0,No,No
2011-05-06,Nuriootpa,6.2,18.3,0.0,2.2,7.3,28.0,No,No
2011-05-07,Nuriootpa,2.3,19.6,0.0,2.0,8.4,30.0,No,Yes
2011-05-08,Nuriootpa,9.5,17.4,1.6,2.8,5.3,44.0,Yes,No
2011-05-09,Nuriootpa,6.1,14.2,0.0,2.2,6.0,37.0,No,No
2011-05-11,Nuriootpa,5.4,14.1,1.0,1.8,3.6,48.0,No,Yes
2011-05-12,Nuriootpa,10.0,14.7,12.6,0.4,2.7,46.0,Yes,Yes
2011-05-13,Nuriootpa,10.7,16.1,6.6,1.4,6.3,43.0,Yes,No
2011-05-14,Nuriootpa,9.1,15.2,0.0,2.0,3.0,26.0,No,No
2011-05-15,Nuriootpa,8.6,14.4,0.0,1.6,2.2,24.0,No,No
2011-05-17,Nuriootpa,1.3,16.2,0.0,1.4,8.9,31.0,No,No
2011-05-19,Nuriootpa,9.4,22.9,0.0,2.8,5.3,28.0,No,No
2011-05-21,Nuriootpa,10.5,22.9,0.0,2.4,0.5,46.0,No,Yes
2011-05-22,Nuriootpa,11.9,14.1,7.0,4.2,1.5,81.0,Yes,Yes
2011-05-23,Nuriootpa,10.1,12.4,22.0,2.0,3.9,56.0,Yes,Yes
2011-05-24,Nuriootpa,8.0,13.2,17.4,3.8,3.4,46.0,Yes,No
2011-05-25,Nuriootpa,6.5,11.8,0.4,2.0,2.3,31.0,No,No
2011-05-26,Nuriootpa,8.4,12.9,0.2,0.6,1.9,28.0,No,No
2011-05-30,Nuriootpa,3.5,14.8,0.2,1.0,7.9,24.0,No,No
2011-05-31,Nuriootpa,2.4,14.1,0.2,1.6,5.1,24.0,No,No
2011-06-02,Nuriootpa,2.2,19.7,0.2,0.8,7.9,28.0,No,No
2011-06-04,Nuriootpa,10.1,15.2,5.6,0.2,7.5,37.0,Yes,No
2011-06-06,Nuriootpa,7.8,12.6,2.0,5.2,0.8,17.0,Yes,No
2011-06-07,Nuriootpa,7.4,13.5,0.6,0.2,4.3,41.0,No,No
2011-06-08,Nuriootpa,-0.3,11.4,0.6,1.8,5.2,31.0,No,No
2011-06-09,Nuriootpa,5.2,12.1,0.2,0.6,1.6,35.0,No,No
2011-06-10,Nuriootpa,5.6,12.5,0.0,1.4,4.6,35.0,No,No
2011-06-11,Nuriootpa,8.4,10.1,0.0,1.8,0.0,48.0,No,No
2011-06-12,Nuriootpa,3.7,13.1,0.0,0.8,1.8,33.0,No,No
2011-06-13,Nuriootpa,7.5,12.1,0.0,1.2,1.4,26.0,No,No
2011-06-16,Nuriootpa,1.5,15.8,0.0,2.2,6.7,67.0,No,Yes
2011-06-17,Nuriootpa,8.1,13.1,2.0,1.8,2.4,61.0,Yes,Yes
2011-06-18,Nuriootpa,8.9,14.7,2.0,1.0,3.9,35.0,Yes,No
2011-06-19,Nuriootpa,9.6,17.0,0.8,1.2,4.7,54.0,No,No
2011-06-20,Nuriootpa,7.1,15.8,0.6,2.6,7.1,76.0,No,Yes
2011-06-21,Nuriootpa,5.8,11.3,19.4,5.2,5.2,65.0,Yes,Yes
2011-06-22,Nuriootpa,6.9,12.9,3.2,1.8,3.2,48.0,Yes,Yes
2011-06-23,Nuriootpa,9.5,13.3,4.0,0.6,0.4,39.0,Yes,No
2011-06-24,Nuriootpa,3.3,16.3,0.4,4.2,9.2,26.0,No,No
2011-06-25,Nuriootpa,3.6,16.0,0.0,1.0,9.4,33.0,No,No
2011-06-26,Nuriootpa,3.0,16.4,0.0,2.2,8.2,41.0,No,No
2011-06-27,Nuriootpa,1.5,13.7,0.0,1.4,9.3,28.0,No,No
2011-06-28,Nuriootpa,4.9,13.8,0.0,1.4,9.4,37.0,No,No
2011-06-29,Nuriootpa,3.5,16.1,0.0,2.2,9.2,37.0,No,Yes
2011-06-30,Nuriootpa,8.7,18.2,1.2,2.8,1.4,31.0,Yes,No
2011-07-01,Nuriootpa,10.2,19.7,0.8,1.4,7.9,37.0,No,Yes
2011-07-02,Nuriootpa,10.7,16.5,4.4,4.8,0.2,46.0,Yes,Yes
2011-07-03,Nuriootpa,8.2,14.7,12.0,1.8,8.8,50.0,Yes,No
2011-07-04,Nuriootpa,8.5,12.2,0.0,3.2,4.5,57.0,No,Yes
2011-07-05,Nuriootpa,7.5,12.0,4.8,3.6,5.2,61.0,Yes,Yes
2011-07-06,Nuriootpa,7.9,12.9,1.4,0.2,5.7,74.0,Yes,Yes
2011-07-07,Nuriootpa,2.0,11.2,6.8,1.0,5.4,33.0,Yes,No
2011-07-09,Nuriootpa,5.2,11.5,2.2,1.0,2.3,35.0,Yes,Yes
2011-07-10,Nuriootpa,7.6,11.4,2.2,0.6,3.2,54.0,Yes,Yes
2011-07-11,Nuriootpa,6.4,10.3,1.2,1.4,0.1,20.0,Yes,No
2011-07-12,Nuriootpa,0.9,8.9,0.0,1.4,0.0,17.0,No,No
2011-07-14,Nuriootpa,5.8,11.7,0.0,0.6,8.7,35.0,No,No
2011-07-15,Nuriootpa,5.8,11.2,0.0,1.2,7.9,35.0,No,No
2011-07-16,Nuriootpa,1.3,13.1,0.0,1.4,8.8,22.0,No,Yes
2011-07-18,Nuriootpa,1.8,12.5,3.6,0.4,4.6,33.0,Yes,No
2011-07-20,Nuriootpa,5.3,11.8,0.0,0.8,6.5,20.0,No,No
2011-07-21,Nuriootpa,1.7,12.5,0.0,1.2,9.5,20.0,No,No
2011-07-22,Nuriootpa,-3.2,13.9,0.0,0.6,8.6,24.0,No,No
2011-07-23,Nuriootpa,0.9,16.4,0.0,2.0,4.6,35.0,No,No
2011-07-24,Nuriootpa,6.8,13.0,0.4,1.6,1.4,48.0,No,Yes
2011-07-25,Nuriootpa,8.5,14.3,4.2,0.4,6.1,33.0,Yes,No
2011-07-26,Nuriootpa,4.7,14.6,0.4,1.4,6.9,15.0,No,No
2011-07-27,Nuriootpa,4.0,15.6,0.0,1.0,9.7,37.0,No,No
2011-07-28,Nuriootpa,3.6,18.6,0.0,2.0,9.5,26.0,No,No
2011-07-29,Nuriootpa,7.8,17.2,0.0,4.0,1.4,41.0,No,Yes
2011-07-31,Nuriootpa,1.7,19.5,0.0,1.4,9.8,30.0,No,No
2011-08-01,Nuriootpa,12.1,20.5,0.0,4.6,9.2,59.0,No,No
2011-08-02,Nuriootpa,5.8,22.1,0.0,3.6,8.6,52.0,No,No
2011-08-03,Nuriootpa,5.9,24.6,0.0,2.6,9.4,48.0,No,No
2011-08-04,Nuriootpa,9.8,15.4,0.6,4.6,1.4,31.0,No,Yes
2011-08-05,Nuriootpa,7.8,14.1,8.8,1.4,7.0,43.0,Yes,No
2011-08-06,Nuriootpa,4.4,13.0,0.4,1.8,5.1,39.0,No,Yes
2011-08-07,Nuriootpa,7.8,12.4,3.0,2.0,2.9,37.0,Yes,Yes
2011-08-08,Nuriootpa,8.0,12.1,19.2,1.8,6.3,52.0,Yes,Yes
2011-08-09,Nuriootpa,7.8,11.2,7.8,4.2,0.2,33.0,Yes,Yes
2011-08-10,Nuriootpa,5.4,13.0,1.2,0.0,1.1,33.0,Yes,Yes
2011-08-11,Nuriootpa,5.7,15.5,7.0,0.2,7.9,28.0,Yes,No
2011-08-12,Nuriootpa,3.5,14.9,0.0,1.8,2.6,20.0,No,No
2011-08-13,Nuriootpa,8.0,15.9,0.0,1.4,3.2,22.0,No,No
2011-08-14,Nuriootpa,3.0,18.1,0.0,0.8,9.8,24.0,No,No
2011-08-15,Nuriootpa,9.3,15.7,0.0,2.8,0.8,48.0,No,Yes
2011-08-16,Nuriootpa,10.1,13.8,4.8,1.4,0.0,39.0,Yes,Yes
2011-08-17,Nuriootpa,7.8,12.8,14.2,1.4,6.4,61.0,Yes,Yes
2011-08-18,Nuriootpa,6.3,13.2,2.8,1.2,4.9,57.0,Yes,Yes
2011-08-19,Nuriootpa,8.8,15.5,1.8,1.2,5.8,30.0,Yes,No
2011-08-23,Nuriootpa,4.9,19.8,0.0,3.4,10.5,30.0,No,No
2011-08-24,Nuriootpa,3.4,20.1,0.0,3.2,10.9,31.0,No,No
2011-08-25,Nuriootpa,8.8,15.6,0.0,2.8,7.5,50.0,No,No
2011-08-26,Nuriootpa,1.3,15.6,0.0,3.2,10.2,35.0,No,No
2011-08-29,Nuriootpa,6.2,14.3,0.0,2.6,6.5,39.0,No,No
2011-08-31,Nuriootpa,5.5,17.1,0.0,2.0,10.2,31.0,No,No
2011-09-01,Nuriootpa,6.1,18.1,0.0,2.0,10.8,30.0,No,No
2011-09-02,Nuriootpa,7.9,21.6,0.0,3.8,10.7,35.0,No,No
2011-09-03,Nuriootpa,12.5,25.9,0.0,4.4,7.4,46.0,No,No
2011-09-04,Nuriootpa,9.6,16.0,0.2,4.8,9.8,50.0,No,No
2011-09-05,Nuriootpa,1.4,18.9,0.0,3.4,10.7,39.0,No,No
2011-09-06,Nuriootpa,5.7,13.4,0.4,3.2,9.2,57.0,No,Yes
2011-09-07,Nuriootpa,1.3,15.6,1.4,3.4,8.4,37.0,Yes,No
2011-09-08,Nuriootpa,7.5,16.6,0.0,3.2,3.7,31.0,No,Yes
2011-09-10,Nuriootpa,5.0,13.6,2.4,2.8,3.2,44.0,Yes,No
2011-09-14,Nuriootpa,6.6,17.0,0.0,3.4,8.2,39.0,No,No
2011-09-15,Nuriootpa,5.2,22.7,0.0,3.0,9.2,44.0,No,No
2011-09-16,Nuriootpa,6.9,22.8,0.0,3.0,5.1,31.0,No,No
2011-09-17,Nuriootpa,9.4,29.6,0.0,3.4,6.2,63.0,No,No
2011-09-19,Nuriootpa,12.8,24.4,0.0,5.8,3.7,74.0,No,Yes
2011-09-20,Nuriootpa,7.2,16.1,2.2,4.2,10.2,46.0,Yes,No
2011-09-21,Nuriootpa,5.9,21.6,0.0,3.6,9.0,30.0,No,No
2011-09-22,Nuriootpa,7.5,27.1,0.0,3.8,10.3,65.0,No,No
2011-09-23,Nuriootpa,3.7,13.9,0.0,8.6,3.2,46.0,No,No
2011-09-24,Nuriootpa,6.6,13.1,0.0,3.8,4.1,33.0,No,No
2011-09-25,Nuriootpa,2.4,16.6,0.0,2.2,11.4,30.0,No,No
2011-09-26,Nuriootpa,3.7,21.1,0.0,3.2,7.8,31.0,No,No
2011-09-27,Nuriootpa,11.2,30.3,0.0,5.2,10.9,37.0,No,Yes
2011-10-01,Nuriootpa,2.8,15.3,15.4,0.6,10.3,44.0,Yes,No
2011-10-02,Nuriootpa,1.7,15.5,0.2,2.6,11.3,31.0,No,No
2011-10-03,Nuriootpa,5.7,19.5,0.0,5.4,11.5,30.0,No,No
2011-10-05,Nuriootpa,11.7,14.9,13.0,1.4,0.0,26.0,Yes,Yes
2011-10-06,Nuriootpa,12.0,17.5,1.4,0.2,2.3,31.0,Yes,No
2011-10-07,Nuriootpa,12.1,17.0,0.8,1.8,3.0,37.0,No,No
2011-10-08,Nuriootpa,8.5,17.8,0.8,2.0,5.2,33.0,No,No
2011-10-09,Nuriootpa,9.9,17.9,0.4,3.4,4.8,30.0,No,No
2011-10-10,Nuriootpa,4.8,13.8,1.0,2.8,2.7,41.0,No,Yes
2011-10-11,Nuriootpa,8.9,17.5,1.2,2.8,8.8,30.0,Yes,No
2011-10-12,Nuriootpa,5.3,19.0,0.0,2.6,11.3,37.0,No,No
2011-10-13,Nuriootpa,9.8,23.9,0.0,4.4,10.5,35.0,No,No
2011-10-14,Nuriootpa,13.8,20.1,0.2,8.4,2.9,52.0,No,Yes
2011-10-15,Nuriootpa,10.9,18.6,3.6,1.4,8.1,65.0,Yes,No
2011-10-16,Nuriootpa,7.4,18.1,0.0,4.6,11.1,35.0,No,No
2011-10-17,Nuriootpa,7.0,21.7,0.0,4.4,12.1,37.0,No,No
2011-10-18,Nuriootpa,9.0,27.0,0.0,6.8,12.4,44.0,No,No
2011-10-19,Nuriootpa,10.5,31.1,0.0,6.8,11.6,43.0,No,No
2011-10-20,Nuriootpa,20.2,25.4,0.0,8.0,1.6,44.0,No,Yes
2011-10-21,Nuriootpa,13.3,17.6,3.8,5.0,0.0,28.0,Yes,No
2011-10-22,Nuriootpa,13.3,26.8,1.0,0.0,10.2,24.0,No,No
2011-10-23,Nuriootpa,15.1,31.1,0.0,4.0,7.3,41.0,No,No
2011-10-24,Nuriootpa,14.9,23.3,0.4,5.6,3.7,46.0,No,No
2011-10-25,Nuriootpa,6.1,17.7,0.4,3.6,12.1,43.0,No,No
2011-10-26,Nuriootpa,7.2,20.4,0.0,5.8,9.1,46.0,No,No
2011-10-27,Nuriootpa,7.1,27.5,0.0,4.6,10.5,31.0,No,No
2011-10-28,Nuriootpa,15.8,27.4,0.0,5.8,2.0,46.0,No,Yes
2011-10-29,Nuriootpa,10.4,18.7,2.6,2.8,10.9,39.0,Yes,No
2011-10-30,Nuriootpa,4.4,18.4,0.0,5.8,12.4,43.0,No,No
2011-10-31,Nuriootpa,6.3,19.7,0.0,4.6,12.7,39.0,No,No
2011-11-01,Nuriootpa,7.0,22.8,0.0,5.0,11.8,46.0,No,No
2011-11-02,Nuriootpa,3.4,22.0,0.0,4.8,11.9,31.0,No,No
2011-11-03,Nuriootpa,7.5,23.2,0.0,5.6,9.0,31.0,No,No
2011-11-04,Nuriootpa,10.3,28.8,0.0,7.6,14.1,35.0,No,No
2011-11-05,Nuriootpa,13.6,33.1,0.0,5.8,8.3,54.0,No,No
2011-11-06,Nuriootpa,16.0,24.7,0.3,8.3,9.4,39.0,No,No
2011-11-07,Nuriootpa,12.3,33.0,0.0,8.0,7.4,48.0,No,Yes
2011-11-08,Nuriootpa,17.1,30.1,2.4,5.4,7.3,35.0,Yes,No
2011-11-09,Nuriootpa,17.8,31.3,0.2,4.2,8.7,57.0,No,Yes
2011-11-10,Nuriootpa,7.4,21.6,2.0,9.0,11.9,50.0,Yes,No
2011-11-11,Nuriootpa,7.9,26.5,0.0,6.0,9.2,41.0,No,No
2011-11-12,Nuriootpa,8.1,29.1,0.0,8.0,7.3,33.0,No,No
2011-11-13,Nuriootpa,16.6,32.9,0.0,6.8,8.4,56.0,No,No
2011-11-14,Nuriootpa,9.4,24.9,0.2,8.2,12.5,46.0,No,No
2011-11-15,Nuriootpa,11.7,31.1,0.0,8.0,9.5,43.0,No,No
2011-11-16,Nuriootpa,11.6,26.5,0.6,8.6,9.4,31.0,No,No
2011-11-17,Nuriootpa,14.3,32.0,0.0,7.2,12.4,44.0,No,No
2011-11-18,Nuriootpa,16.3,37.2,0.0,9.6,9.6,56.0,No,No
2011-11-19,Nuriootpa,16.3,20.4,1.0,11.4,1.0,41.0,No,Yes
2011-11-20,Nuriootpa,7.0,20.7,6.2,2.2,11.7,46.0,Yes,No
2011-11-21,Nuriootpa,6.6,23.0,0.0,6.4,8.9,30.0,No,No
2011-11-22,Nuriootpa,9.8,20.1,0.0,4.8,8.3,41.0,No,No
2011-11-23,Nuriootpa,8.0,21.3,0.0,6.2,9.4,56.0,No,No
2011-11-24,Nuriootpa,8.8,23.4,0.0,7.2,13.0,56.0,No,Yes
2011-11-25,Nuriootpa,13.2,16.0,5.0,6.0,0.0,39.0,Yes,Yes
2011-11-27,Nuriootpa,7.5,26.8,1.4,4.0,11.5,31.0,Yes,No
2011-11-28,Nuriootpa,14.5,33.7,0.0,6.8,7.4,48.0,No,No
2011-11-29,Nuriootpa,16.3,31.2,0.0,8.0,1.7,65.0,No,No
2011-11-30,Nuriootpa,11.1,19.2,0.6,5.6,13.0,61.0,No,No
2011-12-01,Nuriootpa,4.5,21.5,0.0,7.8,11.7,35.0,No,No
2011-12-02,Nuriootpa,8.9,23.8,0.0,6.8,13.5,41.0,No,No
2011-12-03,Nuriootpa,10.5,24.4,0.0,6.0,13.0,50.0,No,No
2011-12-04,Nuriootpa,8.7,22.2,0.0,8.6,13.3,52.0,No,No
2011-12-05,Nuriootpa,9.1,26.1,0.0,7.8,13.0,39.0,No,No
2011-12-06,Nuriootpa,10.0,28.7,0.0,9.4,13.4,41.0,No,No
2011-12-07,Nuriootpa,10.9,32.3,0.0,10.2,13.4,46.0,No,No
2011-12-08,Nuriootpa,17.1,30.2,0.0,10.6,0.0,63.0,No,Yes
2011-12-09,Nuriootpa,16.8,20.4,1.2,1.8,0.0,33.0,Yes,Yes
2011-12-10,Nuriootpa,14.9,23.7,3.0,0.8,6.8,41.0,Yes,No
2011-12-11,Nuriootpa,12.5,22.8,0.0,6.8,10.4,41.0,No,No
2011-12-12,Nuriootpa,7.9,20.6,0.0,6.6,4.2,41.0,No,No
2011-12-13,Nuriootpa,8.4,22.7,0.0,4.4,8.7,41.0,No,No
2011-12-14,Nuriootpa,9.1,24.7,0.0,7.2,8.4,50.0,No,No
2011-12-15,Nuriootpa,14.0,28.6,0.0,7.4,10.3,46.0,No,No
2011-12-16,Nuriootpa,15.2,31.0,0.0,10.2,9.8,41.0,No,No
2011-12-17,Nuriootpa,18.9,21.6,0.4,8.4,0.0,54.0,No,Yes
2011-12-19,Nuriootpa,12.8,23.8,1.6,3.0,10.8,46.0,Yes,No
2011-12-20,Nuriootpa,12.3,23.6,0.0,7.2,2.9,28.0,No,No
2011-12-21,Nuriootpa,14.3,28.0,0.0,2.4,13.6,37.0,No,No
2011-12-22,Nuriootpa,14.8,32.1,0.0,9.8,13.4,41.0,No,No
2011-12-23,Nuriootpa,13.7,32.5,0.0,10.2,13.4,41.0,No,No
2011-12-24,Nuriootpa,16.9,37.2,0.0,10.4,10.0,31.0,No,No
2011-12-25,Nuriootpa,17.1,28.5,0.0,8.4,4.9,39.0,No,No
2011-12-26,Nuriootpa,14.9,24.0,0.0,5.6,9.6,39.0,No,No
2011-12-27,Nuriootpa,9.3,22.4,0.0,6.6,3.7,33.0,No,No
2011-12-28,Nuriootpa,13.0,27.4,0.0,4.4,13.8,41.0,No,No
2011-12-29,Nuriootpa,12.0,29.2,0.0,8.0,14.3,41.0,No,No
2011-12-30,Nuriootpa,16.1,32.8,0.0,10.0,12.5,41.0,No,No
2011-12-31,Nuriootpa,15.2,36.8,0.0,12.0,13.7,48.0,No,No
2012-01-01,Nuriootpa,20.7,39.9,0.0,13.0,13.2,35.0,No,No
2012-01-02,Nuriootpa,19.7,40.4,0.0,13.2,9.8,52.0,No,No
2012-01-03,Nuriootpa,19.1,35.3,0.0,15.4,8.3,39.0,No,No
2012-01-04,Nuriootpa,14.9,25.6,0.0,9.6,13.7,41.0,No,No
2012-01-05,Nuriootpa,11.8,27.4,0.0,10.0,13.3,56.0,No,No
2012-01-06,Nuriootpa,11.8,30.4,0.0,8.8,12.8,50.0,No,No
2012-01-07,Nuriootpa,16.2,31.4,0.0,11.2,0.2,61.0,No,Yes
2012-01-08,Nuriootpa,15.6,22.4,6.0,3.4,11.6,67.0,Yes,No
2012-01-09,Nuriootpa,11.6,21.6,0.0,8.6,6.9,43.0,No,No
2012-01-10,Nuriootpa,13.5,21.4,1.0,5.6,9.3,46.0,No,No
2012-01-11,Nuriootpa,13.3,22.2,0.2,7.0,9.6,44.0,No,No
2012-01-12,Nuriootpa,8.3,23.6,0.0,5.8,12.1,44.0,No,No
2012-01-13,Nuriootpa,12.6,24.4,0.0,10.2,7.6,48.0,No,No
2012-01-14,Nuriootpa,10.8,24.2,0.0,5.2,13.0,61.0,No,No
2012-01-15,Nuriootpa,11.9,27.5,0.0,8.2,13.4,37.0,No,No
2012-01-16,Nuriootpa,8.8,35.1,0.0,8.6,13.8,33.0,No,No
2012-01-17,Nuriootpa,15.0,37.7,0.0,12.8,8.8,52.0,No,Yes
2012-01-18,Nuriootpa,17.5,29.0,2.4,11.6,11.8,39.0,Yes,No
2012-01-19,Nuriootpa,14.4,30.3,0.0,9.8,13.4,43.0,No,No
2012-01-20,Nuriootpa,16.5,30.4,0.0,10.4,6.9,37.0,No,No
2012-01-21,Nuriootpa,14.1,30.3,0.0,8.0,13.0,50.0,No,No
2012-01-22,Nuriootpa,18.3,36.0,0.0,8.0,12.6,44.0,No,No
2012-01-23,Nuriootpa,23.5,35.3,0.0,13.8,11.0,46.0,No,No
2012-01-24,Nuriootpa,17.4,35.7,0.0,8.6,13.0,43.0,No,No
2012-01-25,Nuriootpa,19.3,34.8,0.0,13.8,12.5,56.0,No,No
2012-01-26,Nuriootpa,16.8,31.2,0.0,10.2,12.7,50.0,No,No
2012-01-27,Nuriootpa,17.2,32.8,0.0,12.6,13.4,54.0,No,No
2012-01-29,Nuriootpa,19.8,27.8,5.2,9.4,5.0,41.0,Yes,No
2012-01-30,Nuriootpa,17.0,24.2,0.4,4.4,7.9,61.0,No,No
2012-01-31,Nuriootpa,12.1,21.8,0.0,7.8,7.8,46.0,No,No
2012-02-01,Nuriootpa,10.0,22.5,0.0,6.6,10.1,56.0,No,No
2012-02-02,Nuriootpa,11.7,27.7,0.0,8.4,12.9,39.0,No,No
2012-02-03,Nuriootpa,8.9,29.0,0.0,7.6,10.6,39.0,No,No
2012-02-04,Nuriootpa,11.5,32.2,0.0,5.6,5.0,43.0,No,Yes
2012-02-05,Nuriootpa,13.7,19.5,3.0,9.2,9.4,69.0,Yes,No
2012-02-07,Nuriootpa,11.9,22.2,0.0,4.8,2.2,35.0,No,No
2012-02-08,Nuriootpa,5.1,22.9,0.0,5.0,11.5,35.0,No,No
2012-02-09,Nuriootpa,10.3,21.8,0.0,6.4,4.6,35.0,No,No
2012-02-10,Nuriootpa,11.1,20.8,0.0,4.8,8.3,39.0,No,No
2012-02-11,Nuriootpa,13.9,20.8,0.4,3.8,10.4,39.0,No,No
2012-02-12,Nuriootpa,11.4,26.2,0.0,3.4,12.2,46.0,No,No
2012-02-13,Nuriootpa,13.8,30.4,0.0,7.2,13.0,35.0,No,No
2012-02-14,Nuriootpa,13.4,34.9,0.0,8.8,10.3,43.0,No,No
2012-02-15,Nuriootpa,22.4,31.4,0.0,11.2,5.1,37.0,No,No
2012-02-16,Nuriootpa,16.6,30.0,0.0,6.0,11.1,39.0,No,No
2012-02-21,Nuriootpa,14.4,26.5,0.0,7.8,11.4,43.0,No,No
2012-02-22,Nuriootpa,13.4,30.1,0.0,7.2,12.2,43.0,No,No
2012-02-23,Nuriootpa,12.6,34.2,0.0,6.4,12.3,35.0,No,No
2012-02-24,Nuriootpa,20.7,37.6,0.0,10.2,12.3,35.0,No,No
2012-02-25,Nuriootpa,18.5,38.0,0.0,9.6,11.8,37.0,No,No
2012-02-26,Nuriootpa,24.7,34.2,0.0,12.8,5.9,52.0,No,No
2012-02-27,Nuriootpa,20.1,30.9,0.2,8.2,4.0,35.0,No,No
2012-02-28,Nuriootpa,15.6,19.8,0.0,6.8,0.0,54.0,No,Yes
2012-02-29,Nuriootpa,14.7,16.8,11.4,5.2,0.0,61.0,Yes,Yes
2012-03-01,Nuriootpa,11.9,23.6,24.8,3.8,6.5,46.0,Yes,No
2012-03-02,Nuriootpa,12.9,22.3,0.0,5.8,7.4,57.0,No,No
2012-03-03,Nuriootpa,13.7,25.8,0.0,2.0,8.0,37.0,No,No
2012-03-04,Nuriootpa,14.2,22.4,0.0,6.0,10.6,48.0,No,No
2012-03-05,Nuriootpa,8.8,22.3,0.0,5.8,8.1,39.0,No,No
2012-03-06,Nuriootpa,8.7,22.0,0.0,3.8,9.5,41.0,No,No
2012-03-07,Nuriootpa,12.2,25.1,0.0,4.4,11.7,44.0,No,No
2012-03-08,Nuriootpa,12.7,26.3,0.0,9.6,11.6,48.0,No,No
2012-03-09,Nuriootpa,6.9,26.5,0.0,5.8,11.2,44.0,No,No
2012-03-10,Nuriootpa,12.4,25.2,0.0,7.4,11.3,31.0,No,No
2012-03-11,Nuriootpa,9.7,27.0,0.0,4.8,10.9,35.0,No,No
2012-03-12,Nuriootpa,12.9,30.2,0.0,5.2,11.5,35.0,No,No
2012-03-13,Nuriootpa,9.6,33.3,0.0,7.2,10.9,37.0,No,No
2012-03-14,Nuriootpa,18.7,33.5,0.0,8.0,4.6,61.0,No,Yes
2012-03-15,Nuriootpa,16.2,22.8,15.4,7.8,7.6,39.0,Yes,No
2012-03-16,Nuriootpa,14.7,22.0,0.2,4.8,9.0,46.0,No,No
2012-03-17,Nuriootpa,7.6,21.7,0.0,6.0,11.2,39.0,No,No
2012-03-18,Nuriootpa,11.3,24.9,0.0,5.6,10.9,41.0,No,No
2012-03-19,Nuriootpa,14.9,28.6,0.0,7.2,9.9,41.0,No,No
2012-03-20,Nuriootpa,18.7,31.9,0.0,8.2,11.2,43.0,No,Yes
2012-03-21,Nuriootpa,11.9,18.2,2.0,8.6,9.1,44.0,Yes,No
2012-03-22,Nuriootpa,5.8,17.1,0.0,4.6,1.4,39.0,No,Yes
2012-03-23,Nuriootpa,10.7,18.0,3.0,2.2,3.1,50.0,Yes,No
2012-03-24,Nuriootpa,9.4,20.1,0.6,2.2,5.1,39.0,No,No
2012-03-25,Nuriootpa,9.7,22.3,0.6,2.8,5.5,31.0,No,No
2012-03-26,Nuriootpa,8.4,25.1,0.0,4.2,10.2,39.0,No,No
2012-03-27,Nuriootpa,14.2,25.4,0.0,5.4,3.2,39.0,No,No
2012-03-29,Nuriootpa,10.9,30.4,0.0,6.4,10.9,43.0,No,No
2012-03-30,Nuriootpa,8.4,30.8,0.0,6.0,8.3,43.0,No,No
2012-03-31,Nuriootpa,14.5,22.3,0.0,6.4,7.8,39.0,No,No
2012-04-01,Nuriootpa,6.7,24.8,0.0,4.6,9.1,26.0,No,No
2012-04-02,Nuriootpa,10.1,32.8,0.0,5.0,8.7,44.0,No,No
2012-04-03,Nuriootpa,16.6,25.7,0.4,6.4,9.4,37.0,No,No
2012-04-04,Nuriootpa,9.5,29.6,0.0,6.8,9.4,31.0,No,No
2012-04-05,Nuriootpa,10.2,33.0,0.0,4.8,10.6,26.0,No,No
2012-04-06,Nuriootpa,17.8,28.3,0.0,6.2,7.5,74.0,No,No
2012-04-07,Nuriootpa,6.0,19.3,0.0,4.8,5.9,31.0,No,No
2012-04-08,Nuriootpa,6.8,18.5,0.0,4.4,6.5,46.0,No,No
2012-04-09,Nuriootpa,6.7,19.3,1.0,5.0,5.3,37.0,No,No
2012-04-10,Nuriootpa,10.0,17.4,0.0,3.6,8.1,39.0,No,No
2012-04-11,Nuriootpa,7.5,18.8,0.0,4.8,10.7,31.0,No,No
2012-04-12,Nuriootpa,2.9,24.3,0.0,3.8,10.7,37.0,No,No
2012-04-13,Nuriootpa,3.7,25.7,0.0,5.6,10.6,28.0,No,No
2012-04-14,Nuriootpa,7.9,27.3,0.0,4.4,10.1,43.0,No,No
2012-04-15,Nuriootpa,5.9,29.0,0.0,5.4,10.5,41.0,No,No
2012-04-16,Nuriootpa,8.8,25.8,0.0,5.2,10.3,24.0,No,No
2012-04-17,Nuriootpa,11.5,29.0,0.0,5.4,10.3,31.0,No,No
2012-04-18,Nuriootpa,10.2,30.2,0.0,4.0,10.0,26.0,No,No
2012-04-19,Nuriootpa,11.0,29.3,0.0,7.0,8.4,39.0,No,No
